Monitoring-Site	Remote-Site	?	Aug2013	Jul2013	Jun2013	May2013	Apr2013	Mar2013	Feb2013	Jan2013	Dec2012	Nov2012	Oct2012	Sep2012	Aug2012	Jul2012	Jun2012	May2012	Apr2012	Mar2012	Feb2012	Jan2012	Dec2011	Nov2011	Oct2011	Sep2011	Monitoring-Node	Mon-TLD	Mon-Region	Remote-Node	Rem-TLD	Rem-Region
PK.UET.EDU.N2	AU.AARNET.PERTH.NET	?B	342.134	423.43	480.371	316.27	327.496	424.934	426.654	393.817	340.607	352.821	367.57	524.065	514.569	497.234	503.372	421.064	485.704	540.437	540.984	518.563	519.566	526.65	522.883	543.499	pinger.uet.edu.pk	PK	South_Asia	per-a-ext1.aarnet.net.au	AU	Oceania
PK.SEECS.EDU.N6	HN.EDU.UNITEC.N1	?B	323.715	323.926	315.614	316.855	321.434	320.68	313.06	323.154	322.682	298.245	302.276	345.687	304.689	301.45	288.749	295.876	282.406	337.083	335.055	320.7	334.239	0	0	0	maggie1.seecs.edu.pk	PK	South_Asia	www.unitec.edu	EDU	Latin_America
PK.PINGERLHR-PU.PERN.EDU	CM.CAMNET.N1	?B	0	0	274.037	318.277	402.441	301.588	285.881	303.001	312.741	290.894	314.817	304.253	274.462	281.888	303.91	292.507	352.138	379.631	411.188	367.601	301.215	299.991	270.901	0	pingerlhr-pu.pern.edu.pk	PK	South_Asia	www.camnet.cm	CM	Africa
PK.COMSATS.EDU.N2	SV.RED.N1	?B	368.928	354.117	360.764	366.895	368.654	329.086	318.197	313.879	310.78	317.164	308.537	305.179	303.442	304.432	300.849	302.554	308.249	331.06	328.524	319.376	315.656	324.802	337.117	353.892	pinger.comsats.edu.pk	PK	South_Asia	cir.red.sv	SV	Latin_America
EDU.SLAC.STANFORD.N3	CU.EGREM.COM.N1	?r	1116.515	1277.78	1340.075	1112.847	1000.208	1030.074	1107.134	1102.386	1345.265	1305.657	1301.443	1103.159	1135.803	1138.34	1151.339	1283.695	1358.631	1389.449	1443.526	1543.411	1781.612	1539.791	1589.391	1526.756	pinger.slac.stanford.edu	EDU	North_America	www.egrem.com.cu	CU	Latin_America
PK.PERNPWRPOP.EDU.N2	PK.AUP.SEECS.EDU	?M	0	0	0	0	0	0.952	0.955	0.952	0.954	1.229	1.06	1.196	0	1.208	1.194	1.19	1.302	1.589	1.044	1.03	1.036	1.042	1.561	1.209	pingerpwr.pern.edu.pk	PK	South_Asia	aup.seecs.edu.pk	PK	South_Asia
PK.CAE.SEECS.EDU	AU.AARNET.ADELAIDE.N1	?B	388.531	426.575	418.45	394.887	488.84	448.241	493.625	590.34	553.844	504.854	502.95	503.075	495.317	509.926	497.215	506.011	512.353	502.679	504.38	507.499	536.964	576.801	529.194	511.34	cae.seecs.edu.pk	PK	South_Asia	adl-a-ext1.aarnet.net.au	AU	Oceania
GOV.DOE.N8	ZA.TENET.AC.N1	?M	323.396	310.923	305.751	309.832	319.399	321.426	319.812	327.909	326.963	319.582	491.928	363.288	383.971	408.697	363.466	369.261	365.936	396.252	372.252	398.786	392.511	401.095	387.285	396.723	pinger.ascr.doe.gov	GOV	North_America	brunsvigia.tenet.ac.za	ZA	Africa
BR.ACMESECURITY.ORG	JP.RIKEN.N3	?M	334.78	339.829	334.67	334.038	335.112	380.958	405.285	405.645	396.695	410.854	416.515	411.587	368.822	362.656	336.142	346.677	358.524	0	0	394.018	361.325	350.301	343.113	364.164	pinger.acmesecurity.org	ORG	Latin_America	ping.riken.jp	JP	East_Asia
PK.PINGER.IBA-SUK.EDU	PK.AUP.SEECS.EDU	?M	0	41.118	42.592	41.871	41.646	42.043	42.844	42.473	54.079	74.573	74.367	63.707	64.874	63.332	72.289	78.837	88.657	80.599	85.373	82.94	76.094	0	72.023	69.984	pinger.iba-suk.edu.pk	PK	South_Asia	aup.seecs.edu.pk	PK	South_Asia
PK.QUEST.SEECS.EDU	NZ.WAIKATO.AC.N3	?B	0	0	0	425.905	412.607	413.244	469.105	444.25	388.438	371.251	357.446	0	0	442.091	449.226	357.867	423.467	389.395	406.99	376.499	368.327	368.606	474.027	504.663	quest.seecs.edu.pk	PK	South_Asia	amp-kiwi.cs.waikato.ac.nz	NZ	Oceania
PK.BUITMS.SEECS.EDU	VE.CUC.EDU.N1	?B	0	0	329.666	319.76	314.925	298.623	295.106	301.173	321.982	302.461	313.512	305.057	303.7	320.993	295.948	311.878	316.945	328.589	326.394	317.311	336.976	343.066	330.363	320.866	buitms.seecs.edu.pk	PK	South_Asia	www.cuc.edu.ve	VE	Latin_America
EDU.SLAC.STANFORD.N3	AO.NEXUS.N1	?r	719.887	723.253	737.593	759.851	751.92	733.137	725.135	729.58	729.065	739.82	736.611	732.238	678.518	720.552	495.82	483.404	712.249	711.873	714.511	727.088	755.587	714.009	711.316	711.2	pinger.slac.stanford.edu	EDU	North_America	www-05.nexus.ao	AO	Africa
EDU.SLAC.STANFORD.N3	PK.UETTAXILA.EDU.N1	?M	321.314	318.297	353.861	346.151	0	307.571	303.864	308.985	326.166	326.29	329.306	327.14	323.824	337.584	324.637	335.096	321.878	308.399	311.475	310.874	310.837	310.571	308.52	334.077	pinger.slac.stanford.edu	EDU	North_America	pinger.uettaxila.edu.pk	PK	South_Asia
EDU.SLAC.STANFORD.N3	SK.AIO.UPJS.N1	?r	174.713	176.876	173.268	172.579	171.415	174.353	175.314	174.618	175.417	176.185	188.118	186.88	187.288	187.197	187.042	187.382	187.675	186.994	186.734	186.779	189.075	187.325	187.334	187.461	pinger.slac.stanford.edu	EDU	North_America	www.aio.upjs.sk	SK	Europe
PK.PINGER.IBA-SUK.EDU	PK.NEDUET.EDU.N1	?M	0	0	15.536	16.532	15.624	16.124	16.387	16.409	0	47.256	42.216	37.887	40.782	39.238	47.274	56.829	65.658	55.228	60.934	57.13	56.679	54.919	45.203	44.691	pinger.iba-suk.edu.pk	PK	South_Asia	npm.neduet.edu.pk	PK	South_Asia
PK.PERNPWRPOP.EDU.N2	NP.NREN.NET.N2	?B	0	0	0	0	0	439.197	414.815	301.014	438.011	501.755	623.914	595.505	0	486.9	451.488	493.271	633.394	342.382	440.412	461.95	536.655	519.141	514.951	558.866	pingerpwr.pern.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.UET.EDU.N2	AU.AARNET.BRISBANE.NET	?B	379.308	425.93	466.524	336.643	311.185	389.938	390.149	369.883	356.127	364.476	365.441	485.809	476.725	460.504	468.366	439.512	478.421	508.403	504.254	485.445	482.032	488.566	477.986	511.387	pinger.uet.edu.pk	PK	South_Asia	bne-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	TJ.911DUSHANBE.N1	?r	287.36	292.022	303.164	298.358	296.768	303.058	305.304	291.197	293.187	283.695	297.188	305.523	303.439	291.344	291.935	293.115	294.442	300.057	313.614	310.4	310.173	319.245	313.331	0	pinger.slac.stanford.edu	EDU	North_America	193.111.11.8	TJ	Central_Asia
PK.PINGERLHR-GCU.PERN.EDU	UA.KHARKOV.N1	?B	207.198	211.186	224.714	213.062	273.829	247.831	231.444	235.222	234.333	206.785	211.679	214.462	217.638	222.147	248.533	339.014	334.094	334.44	326.865	335.512	355.939	428.135	342.054	0	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	mail.kipt.kharkov.ua	UA	Europe
PK.PERNKHIPOP.EDU.N2	AL.ALBANIAONLINE.NET.N1	?B	179.193	189.831	202.744	204.39	219.465	221.787	209.055	199.946	214.491	177.596	185.925	180.193	171.282	201.54	174.75	179.297	177.541	209.122	223.435	222.23	234.039	189.374	154.152	197.337	pingerkhi.pern.edu.pk	PK	South_Asia	aol1.albaniaonline.net	NET	Balkans
EDU.SLAC.STANFORD.N3	LB.IC.N1	?r	217.681	214.343	218.133	216.746	211.126	207.956	209.212	218.942	226.44	228.984	236.385	237.074	245.739	242.463	235.74	240.438	237.408	244.776	244.153	231.514	237.063	238.164	235.478	225.629	pinger.slac.stanford.edu	EDU	North_America	www.ic.edu.lb	LB	Middle_East
HK.CSE.UST.N1	AU.AARNET.PERTH.NET	?B	131.468	88.333	84.681	89.171	188	408.009	316.252	182.182	150.592	161.736	613.854	83.822	83.574	246.96	441.425	86.58	146.773	254.16	102.341	82.955	87.586	85.087	95.712	92.488	pinger.cse.ust.hk	HK	East_Asia	per-a-ext1.aarnet.net.au	AU	Oceania
EDU.SLAC.STANFORD.N3	BG.DCC.N1	?r	189.633	194.438	189.15	192.419	192.363	191.21	194.037	195.856	195.305	197.716	200.371	200.001	203.758	208.842	208.771	201.479	182.46	183.073	180.514	183.402	188.845	197.598	194.73	0	pinger.slac.stanford.edu	EDU	North_America	dcc.bg	BG	Balkans
EDU.SLAC.STANFORD.N3	TW.TWMB.INFO.N1	?r	0	0	0	156.374	172.315	162.391	153.36	149.164	151.867	158.723	158.395	158.331	148.361	149.924	140.755	140.854	146.828	138.73	138.046	139.081	139.36	151.992	140.845	155.772	pinger.slac.stanford.edu	EDU	North_America	twmb.info	INFO	East_Asia
PK.AUP.SEECS.EDU	TG.REFER.ORG.N1	?B	400.568	377.979	357.082	394.394	637.413	420.344	350.576	340.389	381.866	404.791	861.337	423.853	433.084	634.301	479.002	608.499	515.87	404.099	416.213	427.937	332.614	0	0	0	aup.seecs.edu.pk	PK	South_Asia	tg.refer.org	ORG	Africa
IT.ICTP.N1	UG.UTL.CO.N1	?r	300.942	193.264	199.618	182.73	181.612	198.124	321.1	192.069	170.198	169.648	174.146	170.203	169.746	183.237	195.148	226.295	211.208	209.984	180.348	163.704	211.92	248.626	254.762	233.493	pinger.ictp.it	IT	Europe	www.utl.co.ug	UG	Africa
PK.KOHAT.EDU.N2	KE.SWIFTKENYA.COM.N1	?B	318.259	326.676	320.224	314.036	348.637	435.563	331.06	332.094	333.07	343.004	356.328	355.348	0	327.119	355.962	330.308	348.069	343.083	347.981	366.632	428.881	405.364	413.848	383.876	pinger.kohat.edu.pk	PK	South_Asia	ns1.swiftkenya.com	COM	Africa
TW.NCHC.ORG.N2	RU.ITEP.N1	?B	267.429	266.937	279.717	0	0	308.638	0	0	0	333.066	330.331	338.472	395.793	443.247	348.847	334.062	349.446	356.672	349.302	371.218	372.143	347.635	350.636	364.183	pinger.nchc.org.tw	TW	East_Asia	mctest.itep.ru	RU	Russia
PK.PINGERKHI-CPSP.PERN.EDU	BJ.GOUV.N1	?B	292.774	294.799	290.989	285.395	277.965	294.556	262.317	295.42	281.877	296.647	286.985	262.589	236.873	264.357	266.687	264.031	238.954	254.116	260.736	277.482	265.755	251.235	236.654	252.045	pingerkhi-cpsp.pern.edu.pk	PK	South_Asia	waib.gouv.bj	BJ	Africa
CH.CERN.N20	SG.SINGAREN.NET.N1	?B	192.303	190.121	195.008	193.77	297.931	223.272	213.039	200.296	199.057	196.218	295.54	197.863	197.802	197.739	196.71	197.244	0	197.216	199.879	199.413	196.482	209.472	200.884	206.217	pinger.cern.ch	CH	Europe	www.singaren.net.sg	SG	S.E._Asia
PK.COMSATS.EDU.N2	PA.EDU.INSTITUTOKILPATRICK.N1	?B	382.321	383.986	389.379	380.749	401.299	348.751	329.343	336.6	344.41	327.402	324.517	316.087	298.523	312.399	315.554	328.391	332.943	339.96	347.169	333.375	340.466	343.699	342.643	358.389	pinger.comsats.edu.pk	PK	South_Asia	institutokilpatrick.edu.pa	PA	Latin_America
JO.SESAME.ORG.N1	BD.DUET.AC.N1	?B	469.71	465.725	437.88	403.102	426.502	475.661	426.144	399.265	392.116	297.683	316.47	317.637	0	321.788	508.652	758.756	0	644.189	539.962	498.185	483.358	544.879	596.306	596.889	pinger.sesame.org.jo	JO	Middle_East	www.duet.ac.bd	BD	South_Asia
JP.RIKEN.N3	PK.PERN.EDU.N1	?M	470.172	484.073	468.978	353.558	352.016	434.309	443.038	440.061	441.59	467.442	471.289	438.637	1717.5	3133.892	3063.585	2542.817	2569.951	3237.233	2678.222	2425.02	2287.081	2466.403	3019.698	2206.623	ping.riken.jp	JP	East_Asia	pinger.pern.edu.pk	PK	South_Asia
PK.KOHAT.EDU.N2	IT.INFN.N6	?B	192.986	182.953	189.582	220.697	217.985	247.127	174.221	185.165	176.724	172.833	177.096	380.773	0	172.559	172.621	181.302	166.295	163.883	168.447	176.709	209.622	228.196	221.644	243.673	pinger.kohat.edu.pk	PK	South_Asia	dsna1.na.infn.it	IT	Europe
PK.SEECS.EDU.N7	CR.CUC.AC.N1	?B	374.919	370.117	381.852	353.889	363.077	338.865	352.781	374.806	338.346	375.123	342.979	352.727	357.876	383.222	358.399	380.741	399.457	393.85	390.322	411.081	381.626	0	0	0	maggie2.seecs.edu.pk	PK	South_Asia	www.cuc.ac.cr	CR	Latin_America
PK.PINGERQTA.PERN.EDU.N2	PK.CAE.SEECS.EDU	?M	56.361	58.704	57.576	61.956	56.012	57.083	58.172	97.596	115.764	61.809	59.074	58.431	0	56.325	62.519	61.317	60.328	68.158	57.492	74.576	104.337	113.791	94.971	68.158	pingerqta.pern.edu.pk	PK	South_Asia	cae.seecs.edu.pk	PK	South_Asia
CH.CERN.N20	SI.UNI-MB.N1	?B	33.638	32.743	34.184	35.744	32.234	29.205	29.357	29.361	29.374	30.982	29.76	29.943	31.069	29.423	29.591	29.857	0	29.716	29.302	29.357	29.239	30.042	29.36	29.306	pinger.cern.ch	CH	Europe	www.uni-mb.si	SI	Balkans
GOV.DOE.N8	BJ.GOUV.N1	?B	276.162	274.581	273.112	247.992	231.108	226.615	261.846	321.462	291.626	216.292	223.37	251.763	263.706	229.908	224.369	234.506	199.576	200.166	198.562	228.522	237.765	235.111	231.352	225.475	pinger.ascr.doe.gov	GOV	North_America	waib.gouv.bj	BJ	Africa
PK.VU.EDU	AR.INNOVA-RED.NET.N1	?B	0	0	0	0	0	430.083	410.57	407.82	419.457	387.535	396.499	392.719	379.783	375.624	378.65	394.848	409.896	406.716	389.54	386.12	400.188	403.793	384.865	376.132	pinger.vu.edu.pk	PK	South_Asia	www.innova-red.net	NET	Latin_America
PK.PINGERQTA.PERN.EDU.N2	PK.UETTAXILA.EDU.N1	?M	0	0	0	0	0	39.778	42.733	40.113	39.743	42.178	41.712	41.897	0	44.01	42.197	43.131	43.189	42.393	47.119	48.346	46.589	45.982	46.734	47.42	pingerqta.pern.edu.pk	PK	South_Asia	pinger.uettaxila.edu.pk	PK	South_Asia
IN.PUNE.CDAC.N2	CM.CAMNET.N1	?B	259.771	0	292.434	0	0	302.456	304.834	304.406	315.302	317.456	305.589	303.657	0	304.242	429.729	421.845	461.808	492.518	484.061	485.857	428.601	418.056	411.167	406.043	pinger.cdac.in	IN	South_Asia	www.camnet.cm	CM	Africa
GOV.DOE.N8	HN.EDU.UNITEC.N1	?B	84.707	84.517	74.562	79.713	75.461	76.445	70.474	72.751	79.971	73.845	73.622	70.348	72.952	80.79	76.565	76.895	64.789	98.498	89.356	93.857	83.163	98.595	94.786	74.52	pinger.ascr.doe.gov	GOV	North_America	www.unitec.edu	EDU	Latin_America
JP.RIKEN.N3	IN.CDACMUMBAI.N1	?M	140.05	152.273	140.904	138.988	141.568	139.215	139.456	144.902	141.661	139.043	138.36	137.805	147.219	139.917	139.599	141.545	139.554	139.061	138.214	139.276	139.405	138.133	146.496	156.864	ping.riken.jp	JP	East_Asia	pinger.cdacmumbai.in	IN	South_Asia
PK.AIRUNIVERSITY.EDU.N2	GA.TRESOR.N1	?B	318.777	321.359	342.289	318.801	389.154	393.057	369.394	404.563	474.516	444.43	453.2	426.855	364.159	367.407	358.951	375.989	356.937	378.651	386.008	0	574.025	732.954	400.539	484.419	airuniversity.seecs.edu.pk	PK	South_Asia	www.tresor.ga	GA	Africa
PK.KOHAT.EDU.N2	LK.LEARN.AC.N1	?B	301.831	290.977	271.669	272.762	290.084	395.782	271.476	348.074	288.932	245.706	236.108	248.63	0	274.289	280.682	237.835	272.952	343.705	408.931	296.866	351.331	379.439	290.784	274.675	pinger.kohat.edu.pk	PK	South_Asia	namunu.learn.ac.lk	LK	South_Asia
PK.PERNLHRPOP.EDU.N1	TG.REFER.ORG.N1	?B	401.083	365.237	357.707	390.612	624.607	453.188	345.877	343.829	383.986	392.577	954.12	422.895	550.709	1236.209	480.782	507.642	494.379	337.456	398.285	370.572	344.273	380.553	365.202	344.27	pingerlhr.pern.edu.pk	PK	South_Asia	tg.refer.org	ORG	Africa
PK.PERNLHRPOP.EDU.N1	PK.KOHAT.EDU.N2	?M	10.515	12.833	14.127	18.598	23.784	11.114	30.396	74.573	133.426	97.49	87.291	152.18	0	49.964	50.447	51.021	51.019	49.208	51.703	72.76	86.035	97.017	99.905	105.161	pingerlhr.pern.edu.pk	PK	South_Asia	pinger.kohat.edu.pk	PK	South_Asia
PK.AIRUNIVERSITY.EDU.N2	NP.NREN.NET.N2	?B	230.646	233.293	254.638	257.022	252.03	405.336	411.543	340.671	423.511	492.631	414.576	452.591	485.55	341.899	311.915	312.497	253.51	218.335	217.715	0	275.798	224.341	211.679	218.368	airuniversity.seecs.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.PINGERQTA.PERN.EDU.N2	PK.BUITMS.SEECS.EDU	?M	0	0	1.276	1.337	1.328	1.481	1.493	1.503	1.518	1.523	1.481	1.514	0	1.564	1.757	1.498	1.406	1.438	1.406	1.385	1.425	1.376	5.828	0	pingerqta.pern.edu.pk	PK	South_Asia	buitms.seecs.edu.pk	PK	South_Asia
PK.UETTAXILA.EDU.N1	UY.FISICA.EDU.N1	?B	550.427	563.293	580.324	571.055	0	437.089	433.554	420.116	423.229	413.844	414.586	400.851	407.602	434.298	432.953	430.257	467.254	448.808	431.069	427.975	437.408	448.952	445.001	432.395	pinger.uettaxila.edu.pk	PK	South_Asia	www.fisica.edu.uy	UY	Latin_America
PK.NCA.EDU.N2	MX.UIA.N1	?B	288.217	283.981	306.094	295.159	336.786	321.349	295.56	295.833	292.586	298.285	296.284	292.897	291.63	282.702	307.943	289.503	292.342	300.003	293.414	284.645	286.819	286.032	330.1	341.207	pinger.nca.edu.pk	PK	South_Asia	www.uia.mx	MX	Latin_America
PK.PERNKHIPOP.EDU.N2	EC.IMPSAT.NET.N1	?B	0	0	369.656	362.6	374.123	379.095	360.047	372.442	405.61	361.383	372.701	368.809	367.351	372.484	344.508	330.789	342.602	344.664	345.373	342.798	374.339	431.019	367.496	350.133	pingerkhi.pern.edu.pk	PK	South_Asia	gye.impsat.net.ec	EC	Latin_America
PK.PERNLHRPOP.EDU.N1	ML.ORG.REFER.N1	?B	252.594	273.483	280.269	273.054	309.69	309.615	285.873	297.893	296.542	289.123	297.848	291.086	271.884	298.872	317.911	313.942	325.387	334.058	337.849	373.004	306.637	301.749	336.546	317.063	pingerlhr.pern.edu.pk	PK	South_Asia	www.ml.refer.org	ORG	Africa
UK.RL.AC.N1	CA.CARLETON.N1	?B	0	0	0	104.838	149.399	131.104	118.433	115.386	117.682	121.289	118.384	117.645	118.289	118.365	118.092	117.083	126.421	128.858	117.663	116.327	116.903	124.77	132.617	119.33	icfamon.rl.ac.uk	UK	Europe	ftp.physics.carleton.ca	CA	North_America
PK.NUISB.SEECS.EDU	PK.PERNKHIPOP.EDU.N2	?M	26.601	30.052	30.093	30.033	27.575	23.963	23.957	24.724	23.928	24.522	24.384	24.152	26.466	26.677	25.05	25.572	25.198	27.325	26.261	27.447	25.82	25.843	26.648	28.285	nuisb.seecs.edu.pk	PK	South_Asia	pingerkhi.pern.edu.pk	PK	South_Asia
TW.NCHC.ORG.N2	TW.SINICA.EDU.N1	?B	3.801	16.95	7.686	0	0	33.559	0	0	0	2.755	3.649	3.16	3.04	2.761	2.945	3.331	8.367	10.796	11.493	3.764	4.205	3.777	4.447	2.877	pinger.nchc.org.tw	TW	East_Asia	dns.sinica.edu.tw	TW	East_Asia
EDU.SLAC.STANFORD.N3	CD.GBS.N1	?r	745.801	757.775	711.558	710.562	704.872	706.612	709.417	725.928	722.885	718.285	721.157	724.342	707.82	709.744	710.932	711.773	715.704	717.352	706.51	721.322	736.7	815.502	772.794	794.016	pinger.slac.stanford.edu	EDU	North_America	www.gbs.cd	CD	Africa
PK.AIRUNIVERSITY.EDU.N2	PK.SEECS.EDU.N6	?M	4.409	4.69	5.042	5.149	5.134	5.08	3.88	3.608	3.551	3.462	3.412	3.262	4.749	3.145	3.022	24.216	26.801	26.589	30.153	0	0	0	0	0	airuniversity.seecs.edu.pk	PK	South_Asia	maggie1.seecs.edu.pk	PK	South_Asia
IN.CDACMUMBAI.N1	SV.RED.N1	?B	287.982	295.809	302.791	290.856	327.924	355	292.067	301.443	299.67	301.637	309.055	308.381	301.216	307.749	300.511	303.51	301.784	300.672	300.854	312.446	305.341	322.784	329.054	337.777	pinger.cdacmumbai.in	IN	South_Asia	cir.red.sv	SV	Latin_America
BR.UNESP.N1	TN.GNET.N1	?B	260.794	258.177	261.944	256.898	262.115	268.896	266.703	265.485	268.243	269.236	270.291	271.097	270.584	265.123	270.884	269.826	311.541	271.241	271.962	271.521	0	270.52	264.584	258.476	pinger.unesp.br	BR	Latin_America	mail.gnet.tn	TN	Africa
PK.PINGERQTA.PERN.EDU.N2	PK.VU.EDU	?M	37.415	28.553	32.458	38.041	37.614	40.497	38.546	81.211	123.98	142.904	139.98	157.007	0	0	115.55	153.292	150.183	152.592	43.364	38.279	37.108	40.188	44.339	36.76	pingerqta.pern.edu.pk	PK	South_Asia	pinger.vu.edu.pk	PK	South_Asia
PK.PINGERLHR-GCU.PERN.EDU	AU.AARNET.BRISBANE.NET	?B	381.476	419.896	455.194	336.549	312.906	384.557	386.035	366.568	361.668	365.641	368.106	485.586	486.44	458.31	466.616	430.374	480.539	508.713	507.693	487.857	492.001	491.248	486.477	0	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	bne-a-ext1.aarnet.net.au	AU	Oceania
JP.RIKEN.N3	AR.RETINA.N2	?r	405.905	399.426	408.38	409.926	400.725	397.819	432.83	417.906	412.875	419.167	430.865	407.55	369.197	379.111	337.899	342.318	370.693	352.22	342.554	383.794	363.487	366.093	341.555	370.418	ping.riken.jp	JP	East_Asia	ns2.retina.ar	AR	Latin_America
PK.BUITMS.SEECS.EDU	MZ.UEM.N1	?B	0	0	310.456	339.556	396.387	427.068	361.765	345.597	355.583	357.582	358.177	388.672	512.358	579.538	592.825	473.601	386.048	414.028	410.478	388.878	393.663	388.889	421.519	393.255	buitms.seecs.edu.pk	PK	South_Asia	www.uem.mz	MZ	Africa
PK.ISRA.EDU.N2	SN.COLLEGE.EDU.N1	?B	194.582	198.259	197.717	198.089	206.957	231.326	194.432	212.404	209.753	193.793	197.165	196.625	198.157	202.34	191.183	203.399	240.311	337.756	245.552	209.512	207.115	275.616	360.023	281.976	pinger.isra.edu.pk	PK	South_Asia	www.college.edu.sn	SN	Africa
PK.NEDUET.EDU.N1	TH.KMUTT.AC.N2	?B	231.218	230.223	243.842	247.398	176.899	237.47	269.796	342.34	431.15	380.664	314.22	288.356	291.883	452.117	415.742	417.197	452.431	480.005	480.87	477.199	480.92	431.915	418.741	450.591	npm.neduet.edu.pk	PK	South_Asia	ongkot.kmutt.ac.th	TH	S.E._Asia
EDU.SLAC.STANFORD.N3	CA.MCGILL.N1	?r	81.24	82.149	81.949	82.185	82.18	82.659	93.549	84.336	86.094	84.091	92.383	91.997	91.524	91.535	0	0	91.91	91.914	91.356	91.914	94.665	92.709	92.164	92.714	pinger.slac.stanford.edu	EDU	North_America	hep.physics.mcgill.ca	CA	North_America
PK.AUP.SEECS.EDU	ET.STMARYCOLLEGE.N3	?B	1047.993	1159.625	961.859	771.335	1158.611	826.787	891.872	671.589	921.356	840.383	697.321	755.349	689.43	632.749	945.376	1025.651	869.959	643.177	466.404	406.121	0	0	0	0	aup.seecs.edu.pk	PK	South_Asia	www.stmaryuniversitycollege.edu.et	ET	Africa
TW.NCHC.ORG.N2	HU.KFKI.N1	?B	320.787	312.684	306.951	0	0	320.098	0	0	0	332.691	330.49	327.324	389.108	428.792	344.372	329.653	323.738	324.347	327.163	328.67	328.102	330.876	330.993	326.835	pinger.nchc.org.tw	TW	East_Asia	ping.rmki.kfki.hu	HU	Europe
PK.PINGERLHR-GCU.PERN.EDU	NP.NREN.NET.N2	?B	373.333	407.172	417.375	375.543	296.262	408.282	485.159	354.174	396.315	409.712	486.22	464.002	398.526	333.366	329.532	388.788	436.645	257.667	261.888	259.724	254.819	264.121	238.988	0	pingerlhr-gcu.pern.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.CAE.SEECS.EDU	NP.NREN.NET.N2	?B	391.488	390.72	384.043	396.495	315.729	413.616	426.697	404.754	503.087	516.96	585.693	568.648	533.75	505.051	460.109	559.069	614.405	362.014	411.619	480.044	576.456	608.361	560.999	557.618	cae.seecs.edu.pk	PK	South_Asia	www.nren.net.np	NP	South_Asia
PK.QUEST.SEECS.EDU	HU.KFKI.N1	?B	152.168	153.717	156.962	165.188	198.503	250.652	197.002	194.614	205.781	197.967	188.417	0	0	189.013	185.474	191.719	223.311	203.753	195.146	206.219	196.833	190.094	212.971	208.519	quest.seecs.edu.pk	PK	South_Asia	ping.rmki.kfki.hu	HU	Europe
PK.PINGERLHR-PU.PERN.EDU	AU.AARNET.BRISBANE.NET	?B	379.768	428.761	453.782	333.053	312.255	381.834	385.756	363.094	358.176	366.166	383.687	486.38	485.731	457.898	467.374	434.606	485.945	507.58	506.679	485.157	491.156	488.912	482.092	0	pingerlhr-pu.pern.edu.pk	PK	South_Asia	bne-a-ext1.aarnet.net.au	AU	Oceania
IN.PUNE.CDAC.N2	ZA.TENET.AC.N1	?M	378.81	357.476	358.824	0	0	384.307	391.018	400.053	392.318	396.571	557.487	441.105	440.928	494.769	538.014	540.942	543.821	565.31	545.259	570.735	563.35	577.029	577.45	586.437	pinger.cdac.in	IN	South_Asia	brunsvigia.tenet.ac.za	ZA	Africa
PK.PINGERISL-FJWU.PERN.EDU	PY.WWW.UNA.N1	?B	0	0	0	0	0	469.446	448.691	470.822	453.234	435.535	0	432.869	424.688	441.144	440.553	468.566	468.719	428.562	466.749	423.488	425.478	435.785	464.713	462.151	pingerisl-fjwu.pern.edu.pk	PK	South_Asia	www.una.py	PY	Latin_America
UK.DL.AC.N2	EDU.VT.N1	?r	124.827	125.137	120.582	114.616	110.394	106.466	113.857	111.451	111.347	110.783	110.256	109.831	109.005	110.905	110.955	109.909	102.869	100.42	110.932	110.349	111.095	110.094	110.275	104.617	icfamon.dl.ac.uk	UK	Europe	enterprise.phys.vt.edu	EDU	North_America
PK.KINNAIRD.SEECS.EDU	PK.LCWU.EDU.N2	?M	0.665	0.648	0.685	1.365	0.703	0.841	0.718	1.748	1.063	1.053	1.312	1.419	1.25	1.252	1.285	1.259	1.274	1.265	1.264	1.258	0	0	0	1.844	kinnaird.seecs.edu.pk	PK	South_Asia	pinger.lcwu.edu.pk	PK	South_Asia
PK.NCA.EDU.N2	PK.PERNKHIPOP.EDU.N2	?M	22.484	21.735	23.266	24.359	22.282	22.438	22.954	23.599	23.215	22.6	23.945	30.142	23.902	21.607	22.481	22.385	22.96	22.023	23.104	24.031	24.662	24.191	25.055	24.827	pinger.nca.edu.pk	PK	South_Asia	pingerkhi.pern.edu.pk	PK	South_Asia
PK.AUP.SEECS.EDU	CM.CAMNET.N1	?B	288.954	0	272.511	327.749	388.352	329.774	292.462	308.492	352.96	319.913	316.951	322.149	284.37	310.346	314.871	304.243	344.912	452.209	383.172	353.301	291.578	0	0	0	aup.seecs.edu.pk	PK	South_Asia	www.camnet.cm	CM	Africa
